id_espacio_publico,id_fuente,parte_original,area_m2,area_ha
EP005108,1,5109,238.21,0.0238
EP005109,1,5110,49.98,0.005
EP005110,1,5111,1775.65,0.1776
EP005111,1,5112,752.42,0.0752
EP005112,1,5113,8808.91,0.8809
EP005113,1,5114,1244.62,0.1245
EP005114,1,5115,417.9,0.0418
EP005115,1,5116,483.21,0.0483
EP005116,1,5117,241.21,0.0241
EP005117,1,5118,266.31,0.0266
EP005118,1,5119,6135.31,0.6135
EP005119,1,5120,898.51,0.0899
EP005120,1,5121,2157.2,0.2157
EP005121,1,5122,1773.24,0.1773
EP005122,1,5123,413.78,0.0414
EP005123,1,5124,4499.02,0.4499
EP005124,1,5125,1803.77,0.1804
EP005125,1,5126,4794.53,0.4795
EP005126,1,5127,122.65,0.0123
EP005127,1,5128,1571.04,0.1571
EP005128,1,5129,173.86,0.0174
EP005129,1,5130,292.35,0.0292
EP005130,1,5131,776.24,0.0776
EP005131,1,5132,118.81,0.0119
EP005132,1,5133,53.82,0.0054
EP005133,1,5134,470.34,0.047
EP005134,1,5135,1756.99,0.1757
EP005135,1,5136,111.04,0.0111
EP005136,1,5137,259.62,0.026
EP005137,1,5138,293.36,0.0293
EP005138,1,5139,132.29,0.0132
EP005139,1,5140,50.42,0.005
EP005140,1,5141,760.5,0.076
EP005141,1,5142,133.03,0.0133
EP005142,1,5143,517.24,0.0517
EP005143,1,5144,235.18,0.0235
EP005144,1,5145,476.01,0.0476
EP005145,1,5146,331.3,0.0331
EP005146,1,5147,559.72,0.056
EP005147,1,5148,1939.83,0.194
EP005148,1,5149,3653.84,0.3654
EP005149,1,5150,2643.13,0.2643
EP005150,1,5151,422.59,0.0423
EP005151,1,5152,2388.33,0.2388
EP005152,1,5153,80.57,0.0081
EP005153,1,5154,401.16,0.0401
EP005154,1,5155,5948.11,0.5948
EP005155,1,5156,6935.4,0.6935
EP005156,1,5157,2667.59,0.2668
EP005157,1,5158,1075.21,0.1075
EP005158,1,5159,1523.58,0.1524
EP005159,1,5160,2832.66,0.2833
EP005160,1,5161,4085.86,0.4086
EP005161,1,5162,1625.5,0.1625
EP005162,1,5163,4589.53,0.459
EP005163,1,5164,86.52,0.0087
EP005164,1,5165,325.28,0.0325
EP005165,1,5166,74.49,0.0074
EP005166,1,5167,184.43,0.0184
EP005167,1,5168,33.28,0.0033
EP005168,1,5169,571.92,0.0572
EP005169,1,5170,2593.59,0.2594
EP005170,1,5171,322.63,0.0323
EP005171,1,5172,58.09,0.0058
EP005172,1,5173,427.68,0.0428
EP005173,1,5174,553.79,0.0554
EP005174,1,5175,92.53,0.0093
EP005175,1,5176,274.58,0.0275
EP005176,1,5177,273.14,0.0273
EP005177,1,5178,1275.3,0.1275
EP005178,1,5179,5293.36,0.5293
EP005179,1,5180,778.47,0.0778
EP005180,1,5181,21679.0,2.1679
EP005181,1,5182,1342.19,0.1342
EP005182,1,5183,943.58,0.0944
EP005183,1,5184,942.08,0.0942
EP005184,1,5185,164.76,0.0165
EP005185,1,5186,7828.47,0.7828
EP005186,1,5187,37.98,0.0038
EP005187,1,5188,13864.95,1.3865
EP005188,1,5189,15399.8,1.54
EP005189,1,5190,64.51,0.0065
EP005190,1,5191,4407.61,0.4408
EP005191,1,5192,101.31,0.0101
EP005192,1,5193,51.2,0.0051
EP005193,1,5194,11202.52,1.1203
EP005194,1,5195,3024.06,0.3024
EP005195,1,5196,423.09,0.0423
EP005196,1,5197,42.25,0.0042
EP005197,1,5198,6892.52,0.6893
EP005198,1,5199,2552.74,0.2553
EP005199,1,5200,1830.57,0.1831
EP005200,1,5201,8933.51,0.8934
EP005201,1,5202,504.0,0.0504
EP005202,1,5203,817.46,0.0817
EP005203,1,5204,3472.25,0.3472
EP005204,1,5205,56.99,0.0057
EP005205,1,5206,439.95,0.044
EP005206,1,5207,433.55,0.0434
EP005207,1,5208,11723.88,1.1724
EP005208,1,5209,56.1,0.0056
EP005209,1,5210,3845.35,0.3845
EP005210,1,5211,5161.64,0.5162
EP005211,1,5212,314.9,0.0315
EP005212,1,5213,1862.66,0.1863
EP005213,1,5214,66.28,0.0066
EP005214,1,5215,368.55,0.0369
EP005215,1,5216,393.89,0.0394
EP005216,1,5217,3354.32,0.3354
EP005217,1,5218,201.83,0.0202
EP005218,1,5219,7758.29,0.7758
EP005219,1,5220,1824.2,0.1824
EP005220,1,5221,1363.6,0.1364
EP005221,1,5222,167.65,0.0168
EP005222,1,5223,1319.49,0.1319
EP005223,1,5224,1201.06,0.1201
EP005224,1,5225,324.92,0.0325
EP005225,1,5226,218.06,0.0218
EP005226,1,5227,808.07,0.0808
EP005227,1,5228,415.47,0.0415
EP005228,1,5229,381.99,0.0382
EP005229,1,5230,39.47,0.0039
EP005230,1,5231,344.93,0.0345
EP005231,1,5232,346.92,0.0347
EP005232,1,5233,298.86,0.0299
EP005233,1,5234,365.33,0.0365
EP005234,1,5235,30271.64,3.0272
EP005235,1,5236,512.65,0.0513
EP005236,1,5237,537.79,0.0538
EP005237,1,5238,362.51,0.0363
EP005238,1,5239,524.82,0.0525
EP005239,1,5240,420.87,0.0421
EP005240,1,5241,378.32,0.0378
EP005241,1,5242,6976.44,0.6976
EP005242,1,5243,443.69,0.0444
EP005243,1,5244,420.48,0.042
EP005244,1,5245,367.57,0.0368
EP005245,1,5246,330.79,0.0331
EP005246,1,5247,890.12,0.089
EP005247,1,5248,6282.55,0.6283
EP005248,1,5249,744.95,0.0745
EP005249,1,5250,311.66,0.0312
EP005250,1,5251,308.12,0.0308
EP005251,1,5252,311.46,0.0311
EP005252,1,5253,1834.79,0.1835
EP005253,1,5254,3076.81,0.3077
EP005254,1,5255,253.17,0.0253
EP005255,1,5256,603.18,0.0603
EP005256,1,5257,12335.68,1.2336
EP005257,1,5258,51.46,0.0051
EP005258,1,5259,2816.2,0.2816
EP005259,1,5260,435.58,0.0436
EP005260,1,5261,50.28,0.005
EP005261,1,5262,1393.31,0.1393
EP005262,1,5263,24355.76,2.4356
EP005263,1,5264,107.67,0.0108
EP005264,1,5265,55.41,0.0055
EP005265,1,5266,126.55,0.0127
EP005266,1,5267,28.58,0.0029
EP005267,1,5268,2920.37,0.292
EP005268,1,5269,1537.43,0.1537
EP005269,1,5270,727.4,0.0727
EP005270,1,5271,39.84,0.004
EP005271,1,5272,163.78,0.0164
EP005272,1,5273,65.28,0.0065
EP005273,1,5274,370.04,0.037
EP005274,1,5275,797.23,0.0797
EP005275,1,5276,1028.61,0.1029
EP005276,1,5277,753.47,0.0753
EP005277,1,5278,1005.03,0.1005
EP005278,1,5279,4124.55,0.4125
EP005279,1,5280,596.37,0.0596
EP005280,1,5281,85.82,0.0086
EP005281,1,5282,71.74,0.0072
EP005282,1,5283,30170.46,3.017
EP005283,1,5284,467.67,0.0468
EP005284,1,5285,470.07,0.047
EP005285,1,5286,9503.51,0.9504
EP005286,1,5287,1417.71,0.1418
EP005287,1,5288,361.9,0.0362
EP005288,1,5289,302.36,0.0302
EP005289,1,5290,132.36,0.0132
EP005290,1,5291,75751.4,7.5751
EP005291,1,5292,4409.41,0.4409
EP005292,1,5293,322.86,0.0323
EP005293,1,5294,1021.88,0.1022
EP005294,1,5295,417.95,0.0418
EP005295,1,5296,259.63,0.026
EP005296,1,5297,443.21,0.0443
EP005297,1,5298,479.03,0.0479
EP005298,1,5299,230.35,0.023
EP005299,1,5300,883.9,0.0884
EP005300,1,5301,206.62,0.0207
EP005301,1,5302,3585.17,0.3585
EP005302,1,5303,247.27,0.0247
EP005303,1,5304,188.85,0.0189
EP005304,1,5305,0.58,0.0001
EP005305,1,5306,73.95,0.0074
EP005306,1,5307,285.04,0.0285
EP005307,1,5308,106.87,0.0107
EP005308,1,5309,431.14,0.0431
EP005309,1,5310,3.22,0.0003
EP005310,1,5311,295.71,0.0296
EP005311,1,5312,198.78,0.0199
EP005312,1,5313,24757.89,2.4758
EP005313,1,5314,116.57,0.0117
EP005314,1,5315,271.35,0.0271
EP005315,1,5316,3306.53,0.3307
EP005316,1,5317,5266.14,0.5266
EP005317,1,5318,496.98,0.0497
EP005318,1,5319,169.02,0.0169
EP005319,1,5320,233.1,0.0233
EP005320,1,5321,8198.61,0.8199
EP005321,1,5322,12742.05,1.2742
EP005322,1,5323,1753.85,0.1754
EP005323,1,5324,344.36,0.0344
EP005324,1,5325,52303.39,5.2303
EP005325,1,5326,86.09,0.0086
EP005326,1,5327,849.99,0.085
EP005327,1,5328,834.33,0.0834
EP005328,1,5329,664.56,0.0665
EP005329,1,5330,549.67,0.055
EP005330,1,5331,393.97,0.0394
EP005331,1,5332,1309.72,0.131
EP005332,1,5333,2.33,0.0002
EP005333,1,5334,905.34,0.0905
EP005334,1,5335,417.69,0.0418
EP005335,1,5336,211.99,0.0212
EP005336,1,5337,5447.38,0.5447
EP005337,1,5338,1329.01,0.1329
EP005338,1,5339,106468.83,10.6469
EP005339,1,5340,379.75,0.038
EP005340,1,5341,289.28,0.0289
EP005341,1,5342,421.6,0.0422
EP005342,1,5343,222.25,0.0222
EP005343,1,5344,536.7,0.0537
EP005344,1,5345,280.74,0.0281
EP005345,1,5346,353.71,0.0354
EP005346,1,5347,534.3,0.0534
EP005347,1,5348,231.14,0.0231
EP005348,1,5349,98.98,0.0099
EP005349,1,5350,58.15,0.0058
EP005350,1,5351,6716.8,0.6717
EP005351,1,5352,876.93,0.0877
EP005352,1,5353,97.36,0.0097
EP005353,1,5354,1020.17,0.102
EP005354,1,5355,2470.33,0.247
EP005355,1,5356,796.43,0.0796
EP005356,1,5357,23213.53,2.3214
EP005357,1,5358,175.43,0.0175
EP005358,1,5359,4954.13,0.4954
EP005359,1,5360,1040.39,0.104
EP005360,1,5361,212.79,0.0213
EP005361,1,5362,310.01,0.031
EP005362,1,5363,694.39,0.0694
EP005363,1,5364,828.48,0.0828
EP005364,1,5365,532.83,0.0533
EP005365,1,5366,2362.84,0.2363
EP005366,1,5367,78.74,0.0079
EP005367,1,5368,256.46,0.0256
EP005368,1,5369,2409.06,0.2409
EP005369,1,5370,897.18,0.0897
EP005370,1,5371,385.44,0.0385
EP005371,1,5372,1324.04,0.1324
EP005372,1,5373,292.62,0.0293
EP005373,1,5374,2414.9,0.2415
EP005374,1,5375,216.06,0.0216
EP005375,1,5376,400.8,0.0401
EP005376,1,5377,302.63,0.0303
EP005377,1,5378,1835.3,0.1835
EP005378,1,5379,3488.41,0.3488
EP005379,1,5380,465.45,0.0465
EP005380,1,5381,187.85,0.0188
EP005381,1,5382,162.79,0.0163
EP005382,1,5383,248.4,0.0248
EP005383,1,5384,1009.43,0.1009
EP005384,1,5385,7897.24,0.7897
EP005385,1,5386,2216.0,0.2216
EP005386,1,5387,192.38,0.0192
EP005387,1,5388,362.74,0.0363
EP005388,1,5389,376.76,0.0377
EP005389,1,5390,352.09,0.0352
EP005390,1,5391,486.51,0.0487
EP005391,1,5392,1106.39,0.1106
EP005392,1,5393,1679.99,0.168
EP005393,1,5394,437.58,0.0438
EP005394,1,5395,126.94,0.0127
EP005395,1,5396,175.62,0.0176
EP005396,1,5397,6408.81,0.6409
EP005397,1,5398,697.66,0.0698
EP005398,1,5399,434.1,0.0434
EP005399,1,5400,130.25,0.013
EP005400,1,5401,66.13,0.0066
EP005401,1,5402,2834.11,0.2834
EP005402,1,5403,803.63,0.0804
EP005403,1,5404,694.73,0.0695
EP005404,1,5405,20856.68,2.0857
EP005405,1,5406,695.75,0.0696
EP005406,1,5407,156.05,0.0156
EP005407,1,5408,629.82,0.063
EP005408,1,5409,58.61,0.0059
EP005409,1,5410,707.86,0.0708
EP005410,1,5411,21630.48,2.163
EP005411,1,5412,28745.92,2.8746
EP005412,1,5413,258.45,0.0258
EP005413,1,5414,200.37,0.02
EP005414,1,5415,552.67,0.0553
EP005415,1,5416,1659.17,0.1659
EP005416,1,5417,452.8,0.0453
EP005417,1,5418,7866.57,0.7867
EP005418,1,5419,167.11,0.0167
EP005419,1,5420,2208.68,0.2209
EP005420,1,5421,272.05,0.0272
EP005421,1,5422,1428.71,0.1429
EP005422,1,5423,7389.17,0.7389
EP005423,1,5424,914.62,0.0915
EP005424,1,5425,235.83,0.0236
EP005425,1,5426,444.69,0.0445
EP005426,1,5427,596.69,0.0597
EP005427,1,5428,21882.15,2.1882
EP005428,1,5429,2483.13,0.2483
EP005429,1,5430,114.76,0.0115
EP005430,1,5431,566.9,0.0567
EP005431,1,5432,8415.27,0.8415
EP005432,1,5433,754.55,0.0755
EP005433,1,5434,477.72,0.0478
EP005434,1,5435,293.69,0.0294
EP005435,1,5436,350.81,0.0351
EP005436,1,5437,580.61,0.0581
EP005437,1,5438,192.69,0.0193
EP005438,1,5439,1002.74,0.1003
EP005439,1,5440,321.19,0.0321
EP005440,1,5441,20916.26,2.0916
EP005441,1,5442,3083.19,0.3083
EP005442,1,5443,522.54,0.0523
EP005443,1,5444,485.61,0.0486
EP005444,1,5445,217.72,0.0218
EP005445,1,5446,1748.91,0.1749
EP005446,1,5447,4019.9,0.402
EP005447,1,5448,565.77,0.0566
EP005448,1,5449,23458.67,2.3459
EP005449,1,5450,213.71,0.0214
EP005450,1,5451,117.42,0.0117
EP005451,1,5452,295.45,0.0295
EP005452,1,5453,23315.59,2.3316
EP005453,1,5454,96.34,0.0096
EP005454,1,5455,2846.99,0.2847
EP005455,1,5456,419.68,0.042
EP005456,1,5457,1893.14,0.1893
EP005457,1,5458,66.94,0.0067
EP005458,1,5459,245.62,0.0246
EP005459,1,5460,434.95,0.0435
EP005460,1,5461,14586.42,1.4586
EP005461,1,5462,5836.65,0.5837
EP005462,1,5463,657.85,0.0658
EP005463,1,5464,2917.01,0.2917
EP005464,1,5465,535.25,0.0535
EP005465,1,5466,2312.28,0.2312
EP005466,1,5467,1845.98,0.1846
EP005467,1,5468,241.39,0.0241
EP005468,1,5469,455.69,0.0456
EP005469,1,5470,706.17,0.0706
EP005470,1,5471,17983.3,1.7983
EP005471,1,5472,149.08,0.0149
EP005472,1,5473,78.27,0.0078
EP005473,1,5474,2315.75,0.2316
EP005474,1,5475,353.92,0.0354
EP005475,1,5476,11270.93,1.1271
EP005476,1,5477,4282.75,0.4283
EP005477,1,5478,2477.49,0.2477
EP005478,1,5479,451.05,0.0451
EP005479,1,5480,3018.91,0.3019
EP005480,1,5481,483.03,0.0483
EP005481,1,5482,112.11,0.0112
EP005482,1,5483,416.26,0.0416
EP005483,1,5484,352.56,0.0353
EP005484,1,5485,816.08,0.0816
EP005485,1,5486,409.24,0.0409
EP005486,1,5487,72183.99,7.2184
EP005487,1,5488,324.73,0.0325
EP005488,1,5489,6609.54,0.661
EP005489,1,5490,950.69,0.0951
EP005490,1,5491,79.04,0.0079
EP005491,1,5492,1647.93,0.1648
EP005492,1,5493,307.49,0.0307
EP005493,1,5494,253.84,0.0254
EP005494,1,5495,83.91,0.0084
EP005495,1,5496,7787.2,0.7787
EP005496,1,5497,225.47,0.0225
EP005497,1,5498,294.33,0.0294
EP005498,1,5499,205.15,0.0205
EP005499,1,5500,622.62,0.0623
EP005500,1,5501,1415.71,0.1416
EP005501,1,5502,13835.28,1.3835
EP005502,1,5503,3884.05,0.3884
EP005503,1,5504,5747.26,0.5747
EP005504,1,5505,4505.4,0.4505
EP005505,1,5506,2446.71,0.2447
EP005506,1,5507,787.01,0.0787
EP005507,1,5508,849.13,0.0849
EP005508,1,5509,42482.81,4.2483
EP005509,1,5510,2858.2,0.2858
EP005510,1,5511,528.97,0.0529
EP005511,1,5512,1620.55,0.1621
EP005512,1,5513,1131.24,0.1131
EP005513,1,5514,1315.47,0.1315
EP005514,1,5515,927.54,0.0928
EP005515,1,5516,1510357.41,151.0357
EP005516,1,5517,2334.29,0.2334
EP005517,1,5518,9785.23,0.9785
EP005518,1,5519,1093.63,0.1094
EP005519,1,5520,3837.94,0.3838
EP005520,1,5521,180.45,0.018
EP005521,1,5522,2471.91,0.2472
EP005522,1,5523,1614.5,0.1614
EP005523,1,5524,55.89,0.0056
EP005524,1,5525,8654.28,0.8654
EP005525,1,5526,5132.02,0.5132
EP005526,1,5527,308.41,0.0308
EP005527,1,5528,1214.05,0.1214
EP005528,1,5529,102.0,0.0102
EP005529,1,5530,141.88,0.0142
EP005530,1,5531,650.14,0.065
EP005531,1,5532,89.42,0.0089
EP005532,1,5533,807.91,0.0808
EP005533,1,5534,879.22,0.0879
EP005534,1,5535,2269.53,0.227
EP005535,1,5536,57032.44,5.7032
EP005536,1,5537,1739.82,0.174
EP005537,1,5538,62.93,0.0063
EP005538,1,5539,140.61,0.0141
EP005539,1,5540,110.14,0.011
EP005540,1,5541,11522.88,1.1523
EP005541,1,5542,1971.26,0.1971
EP005542,1,5543,4728.49,0.4728
EP005543,1,5544,976.32,0.0976
EP005544,1,5545,1412.04,0.1412
EP005545,1,5546,177.82,0.0178
EP005546,1,5547,1370.6,0.1371
EP005547,1,5548,12097.66,1.2098
EP005548,1,5549,1085.19,0.1085
EP005549,1,5550,15316.75,1.5317
EP005550,1,5551,123.45,0.0123
EP005551,1,5552,2070.13,0.207
EP005552,1,5553,131.98,0.0132
EP005553,1,5554,703.24,0.0703
EP005554,1,5555,701.76,0.0702
EP005555,1,5556,4250.8,0.4251
EP005556,1,5557,28440.21,2.844
EP005557,1,5558,1719.31,0.1719
EP005558,1,5559,175.2,0.0175
EP005559,1,5560,616.47,0.0616
EP005560,1,5561,17291.42,1.7291
EP005561,1,5562,523.31,0.0523
EP005562,1,5563,1296.51,0.1297
EP005563,1,5564,3079.22,0.3079
EP005564,1,5565,138.92,0.0139
EP005565,1,5566,14400.99,1.4401
EP005566,1,5567,30053.3,3.0053
EP005567,1,5568,449.04,0.0449
EP005568,1,5569,77.14,0.0077
EP005569,1,5570,2285.14,0.2285
EP005570,1,5571,12.29,0.0012
EP005571,1,5572,2274.81,0.2275
EP005572,1,5573,2206.25,0.2206
EP005573,1,5574,646.75,0.0647
EP005574,1,5575,95.9,0.0096
EP005575,1,5576,23.56,0.0024
EP005576,1,5577,3782.74,0.3783
EP005577,1,5578,1375.16,0.1375
EP005578,1,5579,27.31,0.0027
EP005579,1,5580,422.33,0.0422
EP005580,1,5581,2219.31,0.2219
EP005581,1,5582,11358.3,1.1358
EP005582,1,5583,1281.96,0.1282
EP005583,1,5584,1616.92,0.1617
EP005584,1,5585,1832.49,0.1832
EP005585,1,5586,1632.38,0.1632
EP005586,1,5587,6795.63,0.6796
EP005587,1,5588,17592.52,1.7593
EP005588,1,5589,270.56,0.0271
EP005589,1,5590,1968.15,0.1968
EP005590,1,5591,61602.62,6.1603
EP005591,1,5592,890.68,0.0891
EP005592,1,5593,231.99,0.0232
EP005593,1,5594,652.13,0.0652
EP005594,1,5595,1608.63,0.1609
EP005595,1,5596,901.54,0.0902
EP005596,1,5597,1012.56,0.1013
EP005597,1,5598,14457.38,1.4457
EP005598,1,5599,1506.09,0.1506
EP005599,1,5600,378.8,0.0379
EP005600,1,5601,128698.98,12.8699
EP005601,1,5602,130177.31,13.0177
EP005602,1,5603,95032.49,9.5032
EP005603,1,5604,49.42,0.0049
EP005604,1,5605,35.85,0.0036
EP005605,1,5606,2130.39,0.213
EP005606,1,5607,2638.99,0.2639
EP005607,1,5608,11179.46,1.1179
EP005608,1,5609,997.88,0.0998
EP005609,1,5610,58.22,0.0058
EP005610,1,5611,146.65,0.0147
EP005611,1,5612,104002.51,10.4003
EP005612,1,5613,2637.06,0.2637
EP005613,1,5614,8250.06,0.825
EP005614,1,5615,961.08,0.0961
EP005615,1,5616,2529.11,0.2529
EP005616,1,5617,27.53,0.0028
EP005617,1,5618,307.93,0.0308
EP005618,1,5619,424.42,0.0424
EP005619,1,5620,110324.62,11.0325
EP005620,1,5621,7897.24,0.7897
EP005621,1,5622,25.5,0.0026
EP005622,1,5623,2948.72,0.2949
EP005623,1,5624,2499.17,0.2499
EP005624,1,5625,51.4,0.0051
EP005625,1,5626,38.66,0.0039
EP005626,1,5627,1065.0,0.1065
EP005627,1,5628,181.73,0.0182
EP005628,1,5629,128.5,0.0129
EP005629,1,5630,158.22,0.0158
EP005630,1,5631,251.34,0.0251
EP005631,1,5632,75.56,0.0076
EP005632,1,5633,2642.9,0.2643
EP005633,1,5634,769.55,0.077
EP005634,1,5635,2139.65,0.214
EP005635,1,5636,669.41,0.0669
EP005636,1,5637,3575.01,0.3575
EP005637,1,5638,541.9,0.0542
EP005638,1,5639,6087.16,0.6087
EP005639,1,5640,235.73,0.0236
EP005640,1,5641,250.73,0.0251
EP005641,1,5642,335.79,0.0336
EP005642,1,5643,618.15,0.0618
EP005643,1,5644,622.07,0.0622
EP005644,1,5645,244.94,0.0245
EP005645,1,5646,1288.05,0.1288
EP005646,1,5647,963.66,0.0964
EP005647,1,5648,1578.72,0.1579
EP005648,1,5649,2759.4,0.2759
EP005649,1,5650,654.87,0.0655
EP005650,1,5651,278.26,0.0278
EP005651,1,5652,1094.17,0.1094
EP005652,1,5653,23647.9,2.3648
EP005653,1,5654,692.9,0.0693
EP005654,1,5655,509.44,0.0509
EP005655,1,5656,2589.48,0.2589
EP005656,1,5657,590.44,0.059
EP005657,1,5658,2200.91,0.2201
EP005658,1,5659,1927.59,0.1928
EP005659,1,5660,4757.95,0.4758
EP005660,1,5661,681.72,0.0682
EP005661,1,5662,3448.12,0.3448
EP005662,1,5663,9964.23,0.9964
EP005663,1,5664,1793.07,0.1793
EP005664,1,5665,21035.85,2.1036
EP005665,1,5666,7657.32,0.7657
EP005666,1,5667,38930.79,3.8931
EP005667,1,5668,185.54,0.0186
EP005668,1,5669,899.22,0.0899
EP005669,1,5670,2113.39,0.2113
EP005670,1,5671,18103.11,1.8103
EP005671,1,5672,371.9,0.0372
EP005672,1,5673,1870.6,0.1871
EP005673,1,5674,4175.43,0.4175
EP005674,1,5675,359.56,0.036
EP005675,1,5676,1074.45,0.1074
EP005676,1,5677,1916.0,0.1916
EP005677,1,5678,1174.08,0.1174
EP005678,1,5679,4008.29,0.4008
EP005679,1,5680,250.58,0.0251
EP005680,1,5681,577.37,0.0577
EP005681,1,5682,1504.34,0.1504
EP005682,1,5683,51997.16,5.1997
EP005683,1,5684,4672.81,0.4673
EP005684,1,5685,420.15,0.042
EP005685,1,5686,1326.18,0.1326
EP005686,1,5687,167.95,0.0168
EP005687,1,5688,12994.39,1.2994
EP005688,1,5689,198.98,0.0199
EP005689,1,5690,20765.15,2.0765
EP005690,1,5691,3070.32,0.307
EP005691,1,5692,43580.23,4.358
EP005692,1,5693,612.08,0.0612
EP005693,1,5694,100.64,0.0101
EP005694,1,5695,497.3,0.0497
EP005695,1,5696,637.0,0.0637
EP005696,1,5697,18371.43,1.8371
EP005697,1,5698,516.96,0.0517
EP005698,1,5699,655.16,0.0655
EP005699,1,5700,396.57,0.0397
EP005700,1,5701,1512.48,0.1512
EP005701,1,5702,847.79,0.0848
EP005702,1,5703,815.15,0.0815
EP005703,1,5704,730.12,0.073
EP005704,1,5705,765.0,0.0765
EP005705,1,5706,775.66,0.0776
EP005706,1,5707,1394.02,0.1394
EP005707,1,5708,59248.84,5.9249
EP005708,1,5709,739.62,0.074
EP005709,1,5710,194.62,0.0195
EP005710,1,5711,867.8,0.0868
EP005711,1,5712,7196.5,0.7196
EP005712,1,5713,2267.39,0.2267
EP005713,1,5714,1314.81,0.1315
EP005714,1,5715,24148.13,2.4148
EP005715,1,5716,7170.78,0.7171
EP005716,1,5717,676.68,0.0677
EP005717,1,5718,11063.03,1.1063
EP005718,1,5719,1855.12,0.1855
EP005719,1,5720,7266.29,0.7266
EP005720,1,5721,9927.04,0.9927
EP005721,1,5722,474.49,0.0474
EP005722,1,5723,246.55,0.0247
EP005723,1,5724,48043.17,4.8043
EP005724,1,5725,4901.24,0.4901
EP005725,1,5726,892.01,0.0892
EP005726,1,5727,279.18,0.0279
EP005727,1,5728,819.03,0.0819
EP005728,1,5729,1736.62,0.1737
EP005729,1,5730,665.23,0.0665
EP005730,1,5731,411.27,0.0411
EP005731,1,5732,608.28,0.0608
EP005732,1,5733,785.93,0.0786
EP005733,1,5734,385.47,0.0385
EP005734,1,5735,2486.01,0.2486
EP005735,1,5736,1036.93,0.1037
EP005736,1,5737,391.0,0.0391
EP005737,1,5738,3.06,0.0003
EP005738,1,5739,1127.02,0.1127
EP005739,1,5740,60.55,0.0061
EP005740,1,5741,9035.98,0.9036
EP005741,1,5742,1792.59,0.1793
EP005742,1,5743,699.77,0.07
EP005743,1,5744,752.3,0.0752
EP005744,1,5745,3459.89,0.346
EP005745,1,5746,3685.06,0.3685
EP005746,1,5747,295.65,0.0296
EP005747,1,5748,3459.1,0.3459
EP005748,1,5749,404.81,0.0405
EP005749,1,5750,498.57,0.0499
EP005750,1,5751,33670.38,3.367
EP005751,1,5752,691.4,0.0691
EP005752,1,5753,670.54,0.0671
EP005753,1,5754,1019.17,0.1019
EP005754,1,5755,55.34,0.0055
EP005755,1,5756,34057.47,3.4057
EP005756,1,5757,1975.97,0.1976
EP005757,1,5758,808.09,0.0808
EP005758,1,5759,1063.71,0.1064
EP005759,1,5760,1561.36,0.1561
EP005760,1,5761,899.52,0.09
EP005761,1,5762,478.6,0.0479
EP005762,1,5763,738.01,0.0738
EP005763,1,5764,1255.01,0.1255
EP005764,1,5765,329.73,0.033
EP005765,1,5766,2524.47,0.2524
EP005766,1,5767,4487.43,0.4487
EP005767,1,5768,42945.09,4.2945
EP005768,1,5769,4956.03,0.4956
EP005769,1,5770,12827.69,1.2828
EP005770,1,5771,1234.42,0.1234
EP005771,1,5772,151.33,0.0151
EP005772,1,5773,290.34,0.029
EP005773,1,5774,1495.5,0.1495
EP005774,1,5775,373.45,0.0373
EP005775,1,5776,980.29,0.098
EP005776,1,5777,306.04,0.0306
EP005777,1,5778,559.35,0.0559
EP005778,1,5779,2365.12,0.2365
EP005779,1,5780,70.66,0.0071
EP005780,1,5781,3877.86,0.3878
EP005781,1,5782,30234.78,3.0235
EP005782,1,5783,1557.51,0.1558
EP005783,1,5784,156.76,0.0157
EP005784,1,5785,1564.67,0.1565
EP005785,1,5786,1852.64,0.1853
EP005786,1,5787,1433.99,0.1434
EP005787,1,5788,1632.1,0.1632
EP005788,1,5789,1038.98,0.1039
EP005789,1,5790,1348.49,0.1348
EP005790,1,5791,2147.45,0.2147
EP005791,1,5792,281.19,0.0281
EP005792,1,5793,2638.99,0.2639
EP005793,1,5794,657.12,0.0657
EP005794,1,5795,1278.16,0.1278
EP005795,1,5796,14286.47,1.4286
EP005796,1,5797,306.63,0.0307
EP005797,1,5798,57152.79,5.7153
EP005798,1,5799,106.75,0.0107
EP005799,1,5800,1839.55,0.184
EP005800,1,5801,43889.22,4.3889
EP005801,1,5802,303.45,0.0303
EP005802,1,5803,1216.24,0.1216
EP005803,1,5804,1061.16,0.1061
EP005804,1,5805,1757.82,0.1758
EP005805,1,5806,101.62,0.0102
EP005806,1,5807,991.29,0.0991
EP005807,1,5808,365.7,0.0366
EP005808,1,5809,254.87,0.0255
EP005809,1,5810,21626.39,2.1626
EP005810,1,5811,1042.45,0.1042
EP005811,1,5812,1870.54,0.1871
EP005812,1,5813,1215.79,0.1216
EP005813,1,5814,1971.6,0.1972
EP005814,1,5815,7834.0,0.7834
EP005815,1,5816,127.48,0.0127
EP005816,1,5817,39.7,0.004
EP005817,1,5818,1045.01,0.1045
EP005818,1,5819,553.28,0.0553
EP005819,1,5820,143.86,0.0144
EP005820,1,5821,1870.88,0.1871
EP005821,1,5822,16548.47,1.6548
EP005822,1,5823,1084.92,0.1085
EP005823,1,5824,4367.66,0.4368
EP005824,1,5825,1847.55,0.1848
EP005825,1,5826,401.96,0.0402
EP005826,1,5827,1430.55,0.1431
EP005827,1,5828,83.93,0.0084
