Registro origen,ID,CLEE,Establecimiento,Razón social,Código SCIAN,Actividad SCIAN,Categoría del proyecto,Subcategoría,Sector,Alcance,Regla de inclusión,Palabras clave detectadas,Es hospital,Es sanatorio (por nombre),Es clínica o consultorio,Es salud mental o psicológica,Es farmacia,Es residencia o cuidado,Revisión manual,Motivo de revisión,Personal ocupado,Tipo de unidad económica,Alcaldía,Localidad,Asentamiento,Código postal,Código postal válido,Tipo de vialidad,Vialidad,Número exterior,Clave geográfica AGEB,AGEB,Manzana,Latitud,Longitud,Coordenadas válidas,Fecha de alta DENUE,Año de alta DENUE,Versión SCIAN declarada,Año de datos,Mes de corte,Edición DENUE,Archivo fuente
337610,9306388,09016623311000064000000000U1,FUNDACION BRINGAS HAGHENBECK IAP,FUNDACION BRINGAS HAGHENBECK IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,SI,Código postal faltante o inválido,31 a 50 personas,Fijo,Coyoacán,Coyoacán,DEL CARMEN,,0,CALLE,MIGUEL HIDALGO,9,0900300010145,0145,005,19.34970304,-99.16054621,1,2020-11,2020,2018,2021,11,2021-11,denue_09_1121_shp.zip
332296,6315656,09003623311000074000004254M8,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Coyoacán,Coyoacán,COYOACAN,04000,1,CALLE,PRIMERA CERRADA DEL PEDREGAL,31,0900300010111,0111,001,19.34670643,-99.17561765,1,2014-12,2014,2018,2021,11,2021-11,denue_09_1121_shp.zip
332289,6313444,09003623311000064002004254S9,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,FUNDACION DE OBRAS SOCIALES DE SAN VICENTE IAP,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Coyoacán,Coyoacán,COYOACAN,04000,1,CERRADA,PRIMERA CERRADA DEL PEDREGAL,31,0900300010111,0111,001,19.34756394,-99.17567597,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
335897,9120832,09003623311000164000000000M7,LOS ANGELES PARA LA TERCERA EDAD,LOS ANGELES PARA LA TERCERA EDAD AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,31 a 50 personas,Fijo,Coyoacán,Coyoacán,BARRIO SANTA CATARINA,04100,1,CERRADA,PEDREGAL,82,0900300010111,0111,001,19.34740983,-99.17581287,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
330906,1014645,09003623311000082000000000U1,PLENITUD EN ARMONÍA,PLENITUD EN ARMONIA AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,6 a 10 personas,Fijo,Coyoacán,Coyoacán,SANTA CATARINA,04010,1,AVENIDA,MIGUEL ANGEL DE QUEVEDO,566,0900300010130,0130,024,19.34516118,-99.16712311,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
338917,1007724,09003623311000042001000000U5,RESIDENCIA EL PARAISO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Coyoacán,Coyoacán,ROMERO DE TERREROS,04310,1,CALLE,CERRO DEL TESORO,131,0900300010272,0272,003,19.34154756,-99.17457288,1,2010-07,2010,2018,2021,11,2021-11,denue_09_1121_shp.zip
315637,8561420,09004623311000033000000000S2,ASILO RESIDENCIA LOS ANGELES,ASILO RESIDENCIAL LOS ANGELES SC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,11 a 30 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,LOMAS DE MEMETLA,05330,1,PRIVADA,LAS MARGARITAS,161,0900400010212,0212,003,19.35599314,-99.28589419,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
314818,6811031,09004623311000015001000000U9,BELMONT VILLAGE,CORPORATIVO SANTA FE LIVING S DE RL DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,101 a 250 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,LOMAS DE SANTA FE,05300,1,CALLE,Vialidad Vasco de Quiroga Segunda Etapa,540,0900400010369,0369,004,19.35798678,-99.28278409,1,2017-11,2017,2018,2021,11,2021-11,denue_09_1121_shp.zip
311842,7261971,09004623312000011000000000U6,CASA DEL ADULTO MAYOR,GOBIERNO CIUDAD DE MEXICO,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Público,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,COOPERATIVA PALO ALTO,05110,1,CALLE,CARLOS ALBERTO MADRAZO,0,0900400010195,0195,045,19.38615418,-99.24931203,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
332223,8386634,09004623311000041000000000U5,FUNDACION MI QUERIDO VIEJO,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,Salud,Asilo o residencia para personas mayores,Privado,Complementario,Código SCIAN de residencia o asistencia relacionada,,0,0,0,0,0,1,NO,,0 a 5 personas,Fijo,Cuajimalpa de Morelos,Cuajimalpa de Morelos,MOLINO,05240,1,AVENIDA,JOSE MARIA CASTORENA,249,0900400010354,0354,022,19.3654221,-99.28352867,1,2019-11,2019,2018,2021,11,2021-11,denue_09_1121_shp.zip
