llavemod,llaveviv,llavehog,activ_prod_con_cp,activ_prod_sin_cp,activ_merc,trab_merc_pv,tras_trab,bus_trab,prod_bien_trab_auto,trab_no_rem_vol,trab_no_rem_hog,prep_serv_alim,limp_viv,limp_rop,mant_viv,compras_hog,pagos_tram_hog,org_sup_hog,trab_no_rem_con_cp,trab_no_rem_cuid_hog,cuid_esp_int_hog_con_cp,cuid_esp_int_hog_sin_cp,cuid_int_0a5_con_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_con_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_con_cp,cuid_int_60mas_sin_cp,trab_no_rem_otros_hog,apoy_hog_fam,trab_dom_otros_hog_fam,cuid_esp_disc_enf,cuid_per_otros_hog,trab_no_rem_no_fam,prod_bien_hog_rural,prep_serv_alim_rural,activ_cuid_per,activ_estud,activ_conviv,edad,sexo,niv,gra,cvegeo_x,cve_ent_x,tloc_x,menor10,escolaridad,cond_ind,cond_disc,cond_aee,est_dis_x,upm_dis_x,fac_per,control,viv_sel,hogar,n_ren,cve_ent_y,cvegeo_y,tloc_y,est_dis_y,upm_dis_y,fac_viv
91019502102.0,91019502,910195021,23.16666666666666,23.16666666666666,17.66666666666666,16.0,1.66666666666666,0.0,0.0,5.5,5.33333333333333,4.0,1.16666666666666,0.0,0.0,0.0,0.0,0.16666666666666,0.16666666666666,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33333333333333,0.0,41.0,58,2,2,6,9,9,1,2,2.0,2,2,1,76,1230,4353,910195,2,1,2,9,9,1,76,1230,4433
91019502103.0,91019502,910195021,73.6,73.6,65.5,62.0,3.5,0.0,0.0,8.1,1.1,0.0,0.5,0.1,0.0,0.0,0.5,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66666666666666,0.0,61.0,30,1,6,3,9,9,1,2,3.0,2,2,1,76,1230,4531,910195,2,1,3,9,9,1,76,1230,4433
91019502104.0,91019502,910195021,73.16666666666666,73.16666666666666,52.0,46.0,6.0,0.0,0.0,21.16666666666666,21.16666666666666,3.0,12.5,5.16666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.83333333333333,0.0,39.5,27,2,7,3,9,9,1,2,4.0,2,2,1,76,1230,4426,910195,2,1,4,9,9,1,76,1230,4433
91019503101.0,91019503,910195031,49.16666666666666,49.16666666666666,35.08333333333333,35.0,0.08333333333333,0.0,0.0,14.08333333333333,14.08333333333333,4.5,7.33333333333333,0.0,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666666,0.0,13.0,28,1,3,3,9,9,1,2,2.0,2,2,1,76,1230,4501,910195,3,1,1,9,9,1,76,1230,4433
91019504101.0,91019504,910195041,6.83333333333333,6.83333333333333,0.0,0.0,0.0,0.0,0.0,6.83333333333333,6.83333333333333,6.5,0.0,0.0,0.0,0.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,9.5,60,2,3,3,9,9,1,2,2.0,2,1,5,76,1230,4390,910195,4,1,1,9,9,1,76,1230,4433
90473101102.0,90473101,904731011,9.16666666666666,9.16666666666666,0.0,0.0,0.0,0.0,0.0,9.16666666666666,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.66666666666666,5.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66666666666666,5.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,62.0,61,2,2,6,9,9,1,2,2.0,2,1,5,76,1188,3970,904731,1,1,2,9,9,1,76,1188,4009
90473102101.0,90473102,904731021,102.91666666666666,102.91666666666666,63.0,56.0,7.0,0.0,3.0,36.91666666666666,27.41666666666666,0.0,20.66666666666666,0.0,0.0,3.0,3.75,0.0,9.5,9.5,0.0,0.0,0.0,0.0,6.33333333333333,6.33333333333333,3.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66666666666666,0.0,28.03333333333333,55,1,8,4,9,9,1,2,4.0,2,2,1,76,1188,4049,904731,2,1,1,9,9,1,76,1188,4009
90473102102.0,90473102,904731021,139.5,83.5,0.0,0.0,0.0,0.0,0.0,139.5,61.5,24.5,26.0,7.5,0.0,3.5,0.0,0.0,78.0,22.0,0.0,0.0,0.0,0.0,73.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,46.0,53,2,5,3,9,9,1,2,3.0,2,2,5,76,1188,4000,904731,2,1,2,9,9,1,76,1188,4009
90473103101.0,90473103,904731031,90.91666666666666,90.91666666666666,40.16666666666666,40.0,0.16666666666666,0.0,5.0,45.75,42.75,18.0,15.66666666666666,3.0,0.0,5.0,0.5,0.58333333333333,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.63333333333333,58,2,3,2,9,9,1,2,2.0,2,2,1,76,1188,3936,904731,3,1,1,9,9,1,76,1188,4009
90473103102.0,90473103,904731031,173.0,113.0,40.16666666666666,40.0,0.16666666666666,0.0,0.0,132.83333333333331,55.5,35.0,11.5,3.0,0.0,5.0,0.0,1.0,77.33333333333333,17.33333333333333,0.0,0.0,0.0,0.0,73.16666666666666,13.16666666666666,4.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83333333333333,0.0,8.75,33,2,6,2,9,9,1,2,3.0,2,2,1,76,1188,3981,904731,3,1,2,9,9,1,76,1188,4009
90088602103.0,90088602,900886021,71.0,71.0,63.0,60.0,3.0,0.0,0.0,8.0,8.0,1.5,3.0,3.33333333333333,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0,9.16666666666666,26,1,6,3,9,9,1,2,3.0,2,2,1,74,1158,4197,900886,2,1,3,9,9,1,74,1158,4158
90088602104.0,90088602,900886021,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,16.58333333333333,22,2,6,1,9,9,1,2,3.0,2,2,6,74,1158,4176,900886,2,1,4,9,9,1,74,1158,4158
91116003101.0,91116003,911160031,67.66666666666666,67.66666666666666,65.0,45.0,20.0,0.0,0.0,2.66666666666666,1.66666666666666,0.41666666666666,0.5,0.0,0.16666666666666,0.0,0.0,0.58333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,6.0,64,1,2,6,9,9,1,2,2.0,2,2,1,76,1237,3630,911160,3,1,1,9,9,1,76,1237,3629
91116003102.0,91116003,911160031,15.41666666666666,15.41666666666666,0.0,0.0,0.0,0.0,0.33333333333333,15.08333333333333,15.08333333333333,9.25,2.75,0.83333333333333,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,0.0,14.83333333333333,55,2,2,6,9,9,1,2,2.0,2,2,5,76,1237,3564,911160,3,1,2,9,9,1,76,1237,3629
91116003103.0,91116003,911160031,131.5,99.5,48.0,38.0,10.0,0.0,0.0,83.49999999999999,22.16666666666666,7.5,7.33333333333333,2.58333333333333,0.0,4.0,0.16666666666666,0.58333333333333,61.33333333333333,29.33333333333333,0.0,0.0,37.83333333333333,21.83333333333333,23.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,7.75,35,2,8,4,9,9,1,2,4.0,2,2,1,76,1237,3599,911160,3,1,3,9,9,1,76,1237,3629
91116003104.0,91116003,911160031,124.41666666666666,124.41666666666666,123.5,120.0,3.5,0.0,0.0,0.91666666666666,0.91666666666666,0.0,0.5,0.0,0.25,0.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,3.0,32,1,3,3,9,9,1,2,2.0,2,2,1,76,1237,3709,911160,3,1,4,9,9,1,76,1237,3629
91116003105.0,91116003,911160031,68.66666666666666,68.66666666666666,60.0,40.0,20.0,0.0,0.0,8.66666666666666,8.66666666666666,3.83333333333333,3.25,0.0,0.0,1.0,0.25,0.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,11.0,24,2,2,6,9,9,1,2,2.0,2,2,1,76,1237,3666,911160,3,1,5,9,9,1,76,1237,3629
91116004101.0,91116004,911160041,44.33333333333333,44.33333333333333,27.0,24.0,3.0,0.0,0.0,17.33333333333333,17.08333333333333,9.5,4.5,2.5,0.0,0.0,0.0,0.58333333333333,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,5.83333333333333,51,2,3,1,9,9,1,2,2.0,2,2,1,76,1237,3622,911160,4,1,1,9,9,1,76,1237,3629
91116004102.0,91116004,911160041,131.75,121.75,99.5,90.0,9.5,0.0,0.0,32.25,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,29.25,19.25,0.0,0.0,21.75,11.75,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,28,1,6,3,9,9,1,2,3.0,2,2,1,76,1237,3685,911160,4,1,2,9,9,1,76,1237,3629
90396103102.0,90396103,903961031,62.0,62.0,48.0,40.0,8.0,0.0,0.0,14.0,14.0,8.5,2.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33333333333333,0.0,18.0,41,1,8,5,9,9,1,2,4.0,2,2,1,73,1184,3750,903961,3,1,2,9,9,1,73,1184,3676
90396104101.0,90396104,903961041,12.99999999999999,12.99999999999999,0.0,0.0,0.0,0.0,0.0,12.99999999999999,12.99999999999999,4.08333333333333,6.83333333333333,0.0,0.0,0.0,1.0,1.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,18.0,71,2,5,3,9,9,1,2,3.0,2,2,5,73,1184,3683,903961,4,1,1,9,9,1,73,1184,3676
90419801101.0,90419801,904198011,24.25,24.25,0.0,0.0,0.0,0.0,1.0,23.25,23.25,11.0,6.0,0.0,0.0,5.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.83333333333333,0.0,10.0,69,2,2,4,9,9,1,2,2.0,2,2,5,74,1185,3204,904198,1,1,1,9,9,1,74,1185,3226
90419802101.0,90419802,904198021,97.58333333333331,27.58333333333333,5.0,2.0,3.0,0.0,0.0,92.58333333333331,19.08333333333333,6.0,7.58333333333333,0.66666666666666,0.0,2.0,2.25,0.58333333333333,73.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,0.0,22.0,76,1,3,3,9,9,1,2,2.0,2,2,1,74,1185,3284,904198,2,1,1,9,9,1,74,1185,3226
90419802102.0,90419802,904198021,93.5,23.5,0.0,0.0,0.0,0.0,0.0,93.5,23.5,10.5,10.0,3.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83333333333333,0.0,21.0,72,2,2,4,9,9,1,2,2.0,2,2,5,74,1185,3228,904198,2,1,2,9,9,1,74,1185,3226
90419802103.0,90419802,904198021,77.4,77.4,70.0,56.0,14.0,0.0,0.0,7.4,7.4,1.0,3.5,2.66666666666666,0.0,0.0,0.0,0.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,51.0,35,1,8,1,9,9,1,2,4.0,2,2,1,74,1185,3227,904198,2,1,3,9,9,1,74,1185,3226
90419803101.0,90419803,904198031,72.83333333333333,72.83333333333333,50.0,40.0,10.0,0.0,0.0,22.83333333333333,22.83333333333333,9.33333333333333,6.23333333333333,2.08333333333333,2.0,2.0,0.33333333333333,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.16666666666666,0.0,40.5,55,1,6,3,9,9,1,2,3.0,2,2,1,74,1185,3240,904198,3,1,1,9,9,1,74,1185,3226
91060001101.0,91060001,910600011,13.03333333333333,13.03333333333333,0.0,0.0,0.0,0.0,0.0,13.03333333333333,8.03333333333333,3.58333333333333,3.16666666666666,0.0,1.0,0.03333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,112.0,0.0,40.5,73,1,10,1,9,9,1,2,5.0,2,2,3,73,1231,4451,910600,1,1,1,9,9,1,73,1231,4499
91060001102.0,91060001,910600011,84.25,84.25,0.0,0.0,0.0,0.0,0.0,84.25,44.0,28.0,15.16666666666666,0.5,0.0,0.0,0.0,0.33333333333333,5.25,5.25,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,41.66666666666666,0.0,7.0,70,2,8,4,9,9,1,2,4.0,2,2,3,73,1231,4507,910600,1,1,2,9,9,1,73,1231,4499
91060001103.0,91060001,910600011,50.41666666666666,50.41666666666666,0.0,0.0,0.0,0.0,36.0,14.41666666666666,14.41666666666666,7.0,4.75,2.5,0.0,0.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,0.0,36.0,61,2,6,3,9,9,1,2,3.0,2,2,1,73,1231,4436,910600,1,1,3,9,9,1,73,1231,4499
91060003101.0,91060003,910600031,80.16666666666666,79.66666666666666,15.33333333333333,12.0,3.33333333333333,0.0,14.0,50.83333333333333,15.33333333333333,9.5,2.5,2.33333333333333,1.0,0.0,0.0,0.0,35.5,35.0,0.0,0.0,0.0,0.0,35.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,30.25,28,1,8,1,9,9,1,2,4.0,2,2,1,73,1231,4547,910600,3,1,1,9,9,1,73,1231,4499
91060003102.0,91060003,910600031,120.25,89.25,48.5,48.0,0.5,0.0,0.0,71.75,20.75,7.0,9.5,2.0,0.0,2.0,0.0,0.25,51.0,20.0,0.0,0.0,0.0,0.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,28.0,32,2,10,2,9,9,1,2,5.0,2,2,1,73,1231,4448,910600,3,1,2,9,9,1,73,1231,4499
91060005101.0,91060005,910600051,77.16666666666666,77.16666666666666,50.0,35.0,15.0,0.0,6.0,21.16666666666666,14.16666666666666,5.5,2.66666666666666,2.0,2.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,44.0,43,1,8,4,9,9,1,2,4.0,2,2,1,73,1231,4590,910600,5,1,1,9,9,1,73,1231,4499
91065501101.0,91065501,910655011,3.99999999999999,3.99999999999999,0.0,0.0,0.0,0.0,0.0,3.99999999999999,3.99999999999999,3.0,0.33333333333333,0.58333333333333,0.0,0.0,0.0,0.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,64.0,94,2,2,2,9,9,1,2,2.0,2,1,5,74,1232,5033,910655,1,1,1,9,9,1,74,1232,4237
90088603101.0,90088603,900886031,76.41666666666666,76.41666666666666,72.0,72.0,0.0,0.0,0.0,4.41666666666666,3.41666666666666,0.0,2.0,0.25,0.0,1.0,0.0,0.16666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66666666666666,0.0,12.33333333333333,48,1,3,3,9,9,1,2,2.0,2,2,1,74,1158,4185,900886,3,1,1,9,9,1,74,1158,4158
90088603102.0,90088603,900886031,97.33333333333331,51.33333333333333,0.0,0.0,0.0,0.0,0.0,97.33333333333331,43.16666666666666,19.16666666666666,18.49999999999999,2.66666666666666,0.0,1.5,0.0,1.33333333333333,54.16666666666666,8.16666666666666,0.0,0.0,0.0,0.0,54.16666666666666,8.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666666,0.0,3.0,36,2,6,3,9,9,1,2,3.0,2,2,5,74,1158,4099,900886,3,1,2,9,9,1,74,1158,4158
90088604101.0,90088604,900886041,51.43333333333333,51.43333333333333,47.5,40.0,7.5,0.0,0.0,3.93333333333333,3.93333333333333,0.0,0.33333333333333,0.25,0.0,2.0,1.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.73333333333333,0.0,7.08333333333333,58,1,8,5,9,9,1,2,4.0,2,2,1,74,1158,4176,900886,4,1,1,9,9,1,74,1158,4158
90088604102.0,90088604,900886041,64.66666666666666,64.66666666666666,46.66666666666666,40.0,6.66666666666666,0.0,0.0,18.0,18.0,6.5,5.33333333333333,2.66666666666666,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,4.41666666666666,56,2,6,3,9,9,1,2,3.0,2,2,1,74,1158,4059,900886,4,1,2,9,9,1,74,1158,4158
90088605101.0,90088605,900886051,87.66666666666666,87.66666666666666,66.16666666666666,60.0,6.16666666666666,0.0,0.0,21.5,18.5,5.0,8.0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,70.0,0.0,8.0,54,2,3,3,9,9,1,2,2.0,2,2,1,74,1158,4125,900886,5,1,1,9,9,1,74,1158,4158
90088605102.0,90088605,900886051,20.71666666666666,20.71666666666666,0.0,0.0,0.0,0.0,1.0,19.71666666666666,17.71666666666666,8.0,5.41666666666666,1.0,0.0,3.0,0.0,0.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,35.0,23.5,24,1,8,4,9,9,1,2,4.0,2,2,4,74,1158,4220,900886,5,1,2,9,9,1,74,1158,4158
90088605103.0,90088605,900886051,29.36666666666666,29.36666666666666,20.0,16.0,4.0,0.0,0.0,9.36666666666666,9.36666666666666,6.0,3.08333333333333,0.16666666666666,0.0,0.0,0.0,0.11666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,70.0,12.0,19,1,8,1,9,9,1,2,4.0,2,2,1,74,1158,4186,900886,5,1,3,9,9,1,74,1158,4158
91116004103.0,91116004,911160041,170.58333333333331,114.58333333333331,0.0,0.0,0.0,0.0,0.0,170.58333333333331,60.08333333333333,28.0,26.08333333333333,3.0,0.0,3.0,0.0,0.0,110.5,54.5,0.0,0.0,110.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,21.0,26,2,7,3,9,9,1,2,4.0,2,2,5,76,1237,3623,911160,4,1,3,9,9,1,76,1237,3629
91116004104.0,91116004,911160041,158.0,116.0,66.0,48.0,18.0,0.0,0.0,92.0,33.5,14.0,14.5,3.0,0.0,2.0,0.0,0.0,58.5,16.5,0.0,0.0,0.0,0.0,47.0,5.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,18.5,31,2,6,3,9,9,1,2,3.0,1,2,1,76,1237,3604,911160,4,1,4,9,9,1,76,1237,3629
91116004105.0,91116004,911160041,17.83333333333333,12.83333333333333,0.0,0.0,0.0,0.0,1.0,16.83333333333333,10.83333333333333,3.33333333333333,5.83333333333333,1.66666666666666,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.13333333333333,24.0,20.0,17,1,3,3,9,9,1,2,2.0,2,2,4,76,1237,3676,911160,4,1,5,9,9,1,76,1237,3629
91116005101.0,91116005,911160051,72.5,72.5,58.0,48.0,10.0,0.0,0.0,14.5,10.5,5.66666666666666,2.83333333333333,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,53.5,50,1,3,3,9,9,1,2,2.0,2,2,1,76,1237,3657,911160,5,1,1,9,9,1,76,1237,3629
91116005102.0,91116005,911160051,71.08333333333333,71.08333333333333,60.0,40.0,20.0,0.0,0.0,11.08333333333333,9.58333333333333,1.75,3.41666666666666,1.66666666666666,0.0,2.0,0.5,0.25,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16666666666666,0.0,20.33333333333333,56,2,3,3,9,9,1,2,2.0,2,2,1,76,1237,3564,911160,5,1,2,9,9,1,76,1237,3629
91116005103.0,91116005,911160051,125.58333333333331,125.58333333333331,70.0,68.0,2.0,0.0,5.0,50.58333333333333,32.25,7.0,10.0,0.5,7.0,1.0,0.33333333333333,6.41666666666666,18.33333333333333,18.33333333333333,0.0,0.0,0.0,0.0,15.33333333333333,15.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,10.0,33,1,6,3,9,9,1,2,3.0,2,2,1,76,1237,3709,911160,5,1,3,9,9,1,76,1237,3629
91116005104.0,91116005,911160051,90.91666666666666,78.91666666666666,43.33333333333333,40.0,3.33333333333333,0.0,0.0,47.58333333333333,18.58333333333333,9.5,1.66666666666666,5.5,0.0,1.5,0.0,0.41666666666666,29.0,17.0,0.0,0.0,0.0,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.33333333333333,0.0,31.0,31,2,6,3,9,9,1,2,3.0,2,2,1,76,1237,3604,911160,5,1,4,9,9,1,76,1237,3629
90419804101.0,90419804,904198041,80.41666666666666,80.41666666666666,77.0,70.0,7.0,0.0,0.0,3.41666666666666,3.41666666666666,0.0,0.0,0.0,0.0,2.0,0.25,1.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,14.0,50,1,6,3,9,9,1,2,3.0,2,2,1,74,1185,3231,904198,4,1,1,9,9,1,74,1185,3226
90419804102.0,90419804,904198041,72.41666666666666,72.41666666666666,35.0,25.0,10.0,0.0,0.0,37.41666666666666,30.91666666666666,11.5,12.41666666666666,3.0,0.0,4.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,65.0,0.0,14.0,52,2,3,3,9,9,1,2,2.0,2,2,1,74,1185,3200,904198,4,1,2,9,9,1,74,1185,3226
90419804103.0,90419804,904198041,72.25,72.25,54.0,48.0,6.0,0.0,0.0,18.25,17.25,7.0,8.0,1.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,40.5,27,2,7,3,9,9,1,2,4.0,2,2,1,74,1185,3202,904198,4,1,3,9,9,1,74,1185,3226
90061803101.0,90061803,900618031,53.91666666666666,53.91666666666666,0.0,0.0,0.0,0.0,0.0,53.91666666666666,47.91666666666666,41.0,4.41666666666666,1.75,0.0,0.0,0.33333333333333,0.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,69.5,0.0,9.0,78,2,5,3,9,9,1,2,3.0,2,2,5,74,1155,3511,900618,3,1,1,9,9,1,74,1155,3508
90061803102.0,90061803,900618031,68.81666666666666,68.81666666666666,40.16666666666666,40.0,0.16666666666666,0.0,0.0,28.65,11.15,3.66666666666666,4.0,3.25,0.0,0.0,0.0,0.23333333333333,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,71.5,0.0,18.16666666666666,52,2,8,4,9,9,1,2,4.0,2,2,1,74,1155,3480,900618,3,1,2,9,9,1,74,1155,3508
90061804101.0,90061804,900618041,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41666666666666,0.0,21.33333333333333,70,1,2,6,9,9,1,2,2.0,2,2,3,74,1155,3466,900618,4,1,1,9,9,1,74,1155,3508
90061804102.0,90061804,900618041,20.04999999999999,20.04999999999999,0.0,0.0,0.0,0.0,0.0,20.04999999999999,20.04999999999999,11.0,6.73333333333333,1.83333333333333,0.0,0.0,0.0,0.48333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33333333333331,0.0,1.5,70,2,2,6,9,9,1,2,2.0,2,2,5,74,1155,3510,900618,4,1,2,9,9,1,74,1155,3508
